card_num;amount;transaction_datetime;load_date
5090745420261900;335.93;2024-07-05 22:36:10;2024-07-05
5090745420261900;44.94;2024-07-05 22:44:10;2024-07-05
0920021262117384;330.37;2024-07-05 09:15:10;2024-07-05
0920021262117384;280.97;2024-07-05 09:07:10;2024-07-05
0920021262117384;422.72;2024-07-05 09:49:10;2024-07-05
9102779702047127;290.15;2024-07-05 07:19:10;2024-07-05
9102779702047127;305.12;2024-07-05 07:20:10;2024-07-05
3400776681279120;484.42;2024-07-05 20:20:10;2024-07-05
3400776681279120;449.25;2024-07-05 20:02:10;2024-07-05
3400776681279120;401.59;2024-07-05 18:53:10;2024-07-05
2780993131769024;50.11;2024-07-05 02:23:10;2024-07-05
2359613411379729;335.02;2024-07-05 19:40:10;2024-07-05
4091129354702240;466.9;2024-07-05 12:53:10;2024-07-05
1194318779293593;407.89;2024-07-05 11:55:10;2024-07-05
1194318779293593;261.96;2024-07-05 12:11:10;2024-07-05
2551315290564510;266.3;2024-07-05 01:21:10;2024-07-05
3789280484728827;324.07;2024-07-05 01:58:10;2024-07-05
3789280484728827;332.36;2024-07-05 03:41:10;2024-07-05
3789280484728827;193.68;2024-07-05 03:37:10;2024-07-05
0353685667519060;315.22;2024-07-05 05:16:10;2024-07-05
0353685667519060;2.91;2024-07-05 06:46:10;2024-07-05
0353685667519060;55.86;2024-07-05 06:45:10;2024-07-05
6895770072912268;187.66;2024-07-05 06:03:10;2024-07-05
6145274008217744;458.85;2024-07-05 07:58:10;2024-07-05
6145274008217744;378.8;2024-07-05 07:51:10;2024-07-05
8860476075311876;47.09;2024-07-05 05:48:10;2024-07-05
8860476075311876;379.24;2024-07-05 06:55:10;2024-07-05
8860476075311876;94.08;2024-07-05 05:35:10;2024-07-05
7599130430104454;28.48;2024-07-05 11:18:10;2024-07-05
7599130430104454;433.65;2024-07-05 11:16:10;2024-07-05
7599130430104454;132.8;2024-07-05 10:46:10;2024-07-05
2891932073871810;336.66;2024-07-05 22:37:10;2024-07-05
2891932073871810;273.12;2024-07-05 22:11:10;2024-07-05
4026988300685983;390.43;2024-07-05 14:48:10;2024-07-05
4026988300685983;434.58;2024-07-05 15:19:10;2024-07-05
1567466837267781;427.05;2024-07-05 07:24:10;2024-07-05
1567466837267781;307.13;2024-07-05 07:06:10;2024-07-05
4135671721815986;496.25;2024-07-06 00:51:10;2024-07-05
4135671721815986;382.28;2024-07-06 00:36:10;2024-07-05
8777368311301855;48.28;2024-07-06 00:45:10;2024-07-05
8777368311301855;482.74;2024-07-06 01:14:10;2024-07-05
0303505358553263;194.64;2024-07-05 01:57:10;2024-07-05
0303505358553263;28.9;2024-07-05 02:47:10;2024-07-05
0303505358553263;297.28;2024-07-05 01:40:10;2024-07-05
9902134878144552;263.12;2024-07-05 11:20:10;2024-07-05
9902134878144552;225.84;2024-07-05 11:57:10;2024-07-05
7667195827075537;416.22;2024-07-05 09:38:10;2024-07-05
2088691368662201;285.1;2024-07-05 08:02:10;2024-07-05
2088691368662201;111.65;2024-07-05 07:12:10;2024-07-05
3369708416918950;218.5;2024-07-05 10:15:10;2024-07-05
7765560912931929;120.3;2024-07-05 18:34:10;2024-07-05
7765560912931929;42.74;2024-07-05 18:39:10;2024-07-05
7765560912931929;87.71;2024-07-05 19:37:10;2024-07-05
4701501369563924;329.11;2024-07-05 20:20:10;2024-07-05
4701501369563924;55.58;2024-07-05 20:12:10;2024-07-05
5135790025664698;168.9;2024-07-05 19:42:10;2024-07-05
5135790025664698;172.62;2024-07-05 19:54:10;2024-07-05
5135790025664698;446.41;2024-07-05 18:40:10;2024-07-05
3605550463388407;52.19;2024-07-06 20:59:10;2024-07-06
3605550463388407;284.84;2024-07-06 21:24:10;2024-07-06
5967903855198739;484.65;2024-07-06 19:33:10;2024-07-06
5967903855198739;283.11;2024-07-06 19:15:10;2024-07-06
4764042240500117;131.92;2024-07-06 06:22:10;2024-07-06
2174104028666015;327.12;2024-07-07 00:57:10;2024-07-06
2174104028666015;478.51;2024-07-06 23:47:10;2024-07-06
2174104028666015;377.73;2024-07-07 00:42:10;2024-07-06
8761856271389632;8.74;2024-07-06 19:38:10;2024-07-06
8761856271389632;277.77;2024-07-06 19:28:10;2024-07-06
9717194482056565;272.19;2024-07-06 04:09:10;2024-07-06
9717194482056565;340.37;2024-07-06 03:41:10;2024-07-06
7077150286472278;354.77;2024-07-06 05:24:10;2024-07-06
2221481414004621;58.83;2024-07-06 04:28:10;2024-07-06
2221481414004621;216.15;2024-07-06 04:21:10;2024-07-06
2221481414004621;344.76;2024-07-06 03:27:10;2024-07-06
9173306435019491;69.35;2024-07-06 05:56:10;2024-07-06
9173306435019491;209.43;2024-07-06 04:09:10;2024-07-06
9173306435019491;40.62;2024-07-06 05:52:10;2024-07-06
9075473194126619;20.27;2024-07-06 13:47:10;2024-07-06
9075473194126619;167.06;2024-07-06 12:26:10;2024-07-06
2577109571028375;259.9;2024-07-06 06:47:10;2024-07-06
2577109571028375;402.24;2024-07-06 06:17:10;2024-07-06
2577109571028375;174.36;2024-07-06 06:31:10;2024-07-06
3804095019295785;183.67;2024-07-07 00:20:10;2024-07-06
5131543075584511;368.17;2024-07-06 17:00:10;2024-07-06
2537577118815965;142.13;2024-07-06 05:14:10;2024-07-06
2537577118815965;266.86;2024-07-06 04:17:10;2024-07-06
2537577118815965;472.56;2024-07-06 04:31:10;2024-07-06
2112631693579755;195.67;2024-07-06 20:33:10;2024-07-06
2112631693579755;199.59;2024-07-06 20:43:10;2024-07-06
7566871754703457;95.07;2024-07-07 00:44:10;2024-07-06
7566871754703457;19.22;2024-07-07 00:58:10;2024-07-06
7566871754703457;113.85;2024-07-07 01:36:10;2024-07-06
5900716302722065;358.4;2024-07-06 05:03:10;2024-07-06
5900716302722065;342.95;2024-07-06 05:12:10;2024-07-06
6120261551623063;245.24;2024-07-06 18:50:10;2024-07-06
6120261551623063;385.32;2024-07-06 19:55:10;2024-07-06
8636567140127866;110.65;2024-07-06 07:10:10;2024-07-06
8636567140127866;121.4;2024-07-06 06:21:10;2024-07-06
6951150064941132;440.69;2024-07-06 03:22:10;2024-07-06
6951150064941132;340.57;2024-07-06 02:34:10;2024-07-06
6951150064941132;323.65;2024-07-06 02:04:10;2024-07-06
5783777739916438;198.06;2024-07-06 02:38:10;2024-07-06
5783777739916438;39.6;2024-07-06 03:43:10;2024-07-06
6717831068691345;378.48;2024-07-06 21:42:10;2024-07-06
6717831068691345;383.43;2024-07-06 22:19:10;2024-07-06
7245350437504782;366.9;2024-07-06 21:11:10;2024-07-06
7245350437504782;35.52;2024-07-06 22:32:10;2024-07-06
9167943487452302;23.41;2024-07-06 13:49:10;2024-07-06
9167943487452302;193.63;2024-07-06 14:10:10;2024-07-06
7694611787814913;138.16;2024-07-06 05:20:10;2024-07-06
1442898506239756;79.48;2024-07-06 02:37:10;2024-07-06
1442898506239756;231.3;2024-07-06 02:02:10;2024-07-06
7511070305536591;159.08;2024-07-06 12:18:10;2024-07-06
7511070305536591;30.65;2024-07-06 11:57:10;2024-07-06
9445951847442980;49.62;2024-07-06 09:50:10;2024-07-06
9445951847442980;341.72;2024-07-06 09:47:10;2024-07-06
7124029422542327;168.54;2024-07-06 03:42:10;2024-07-06
7124029422542327;318.41;2024-07-06 03:17:10;2024-07-06
7124029422542327;66.39;2024-07-06 03:08:10;2024-07-06
5127020571264590;71.13;2024-07-06 19:07:10;2024-07-06
0097225800581751;178.67;2024-07-06 19:09:10;2024-07-06
0097225800581751;274.98;2024-07-06 18:16:10;2024-07-06
3192566739193631;38.34;2024-07-06 19:35:10;2024-07-06
3192566739193631;338.55;2024-07-06 19:40:10;2024-07-06
3192566739193631;177.42;2024-07-06 18:31:10;2024-07-06
7217486346325231;444.79;2024-07-06 02:08:10;2024-07-06
7217486346325231;24.64;2024-07-06 03:36:10;2024-07-06
7217486346325231;203.1;2024-07-06 01:58:10;2024-07-06
6109127643408822;119.67;2024-07-06 20:07:10;2024-07-06
6109127643408822;307.9;2024-07-06 20:51:10;2024-07-06
6109127643408822;156.57;2024-07-06 20:41:10;2024-07-06
4743077110119488;187.47;2024-07-06 11:07:10;2024-07-06
0380225810484749;202.98;2024-07-06 08:35:10;2024-07-06
3764463555334479;202.89;2024-07-06 19:59:10;2024-07-06
7896546897475418;498.88;2024-07-06 06:39:10;2024-07-06
7896546897475418;129.79;2024-07-06 05:27:10;2024-07-06
7896546897475418;272.95;2024-07-06 06:31:10;2024-07-06
1917650966100298;23.44;2024-07-06 07:40:10;2024-07-06
1917650966100298;52.48;2024-07-06 08:24:10;2024-07-06
8368671073921592;312.27;2024-07-06 03:40:10;2024-07-06
3909490324571533;306.73;2024-07-06 01:37:10;2024-07-06
3909490324571533;410.75;2024-07-06 02:02:10;2024-07-06
8119236926940150;73.96;2024-07-06 20:55:10;2024-07-06
9640135616537527;381.54;2024-07-06 19:05:10;2024-07-06
9640135616537527;416.25;2024-07-06 17:44:10;2024-07-06
4228357051917349;46.48;2024-07-06 12:00:10;2024-07-06
4228357051917349;110.57;2024-07-06 13:18:10;2024-07-06
6520858138048232;271.89;2024-07-06 02:20:10;2024-07-06
6520858138048232;38.13;2024-07-06 02:53:10;2024-07-06
9843612614206796;175.41;2024-07-06 23:01:10;2024-07-06
9843612614206796;81.65;2024-07-06 21:43:10;2024-07-06
4866277883192614;487.81;2024-07-06 09:42:10;2024-07-06
4866277883192614;77.26;2024-07-06 09:17:10;2024-07-06
0472803780235075;113.97;2024-07-06 21:17:10;2024-07-06
0472803780235075;370.37;2024-07-06 21:22:10;2024-07-06
0472803780235075;187.44;2024-07-06 19:54:10;2024-07-06
0580548255443293;174.82;2024-07-06 20:12:10;2024-07-06
0580548255443293;126.16;2024-07-06 19:07:10;2024-07-06
0580548255443293;322.99;2024-07-06 20:06:10;2024-07-06
0750552202479629;361.19;2024-07-06 01:55:10;2024-07-06
0750552202479629;279.39;2024-07-06 01:42:10;2024-07-06
0750552202479629;110.65;2024-07-06 00:56:10;2024-07-06
9199323417657928;241.97;2024-07-06 02:22:10;2024-07-06
9199323417657928;63.23;2024-07-06 03:04:10;2024-07-06
9199323417657928;262.09;2024-07-06 02:48:10;2024-07-06
7472846866259733;211.92;2024-07-06 00:42:10;2024-07-06
7472846866259733;195.0;2024-07-06 00:54:10;2024-07-06
7472846866259733;287.05;2024-07-06 00:49:10;2024-07-06
2736867483652229;355.66;2024-07-06 01:08:10;2024-07-06
2736867483652229;95.72;2024-07-06 00:31:10;2024-07-06
2736867483652229;46.16;2024-07-06 01:50:10;2024-07-06
3944316545849197;112.64;2024-07-06 10:31:10;2024-07-06
4901871324384348;62.26;2024-07-06 13:16:10;2024-07-06
4901871324384348;412.7;2024-07-06 14:26:10;2024-07-06
4901871324384348;362.7;2024-07-06 13:22:10;2024-07-06
4003948348470317;464.26;2024-07-06 22:12:10;2024-07-06
3954821179156578;167.08;2024-07-06 01:58:10;2024-07-06
3954821179156578;174.74;2024-07-06 03:17:10;2024-07-06
1189090784795601;160.95;2024-07-06 14:17:10;2024-07-06
1189090784795601;140.69;2024-07-06 14:27:10;2024-07-06
9186256060196326;9.58;2024-07-06 12:48:10;2024-07-06
9186256060196326;93.51;2024-07-06 14:24:10;2024-07-06
8554188530523152;196.02;2024-07-06 21:44:10;2024-07-06
8554188530523152;311.85;2024-07-06 21:47:10;2024-07-06
7290514609708046;455.96;2024-07-06 23:33:10;2024-07-06
7290514609708046;482.02;2024-07-06 22:39:10;2024-07-06
4931397168700778;203.01;2024-07-06 11:48:10;2024-07-06
4931397168700778;7.9;2024-07-06 11:35:10;2024-07-06
7955807086472615;393.99;2024-07-06 18:11:10;2024-07-06
7955807086472615;305.81;2024-07-06 18:24:10;2024-07-06
1338915985554492;356.9;2024-07-06 15:29:10;2024-07-06
5537963149204691;172.8;2024-07-06 22:15:10;2024-07-06
5537963149204691;375.52;2024-07-06 21:22:10;2024-07-06
5537963149204691;112.22;2024-07-06 20:26:10;2024-07-06
5106271189679085;289.4;2024-07-06 15:03:10;2024-07-06
8249774768465003;410.03;2024-07-06 06:02:10;2024-07-06
8249774768465003;67.94;2024-07-06 04:58:10;2024-07-06
0530239841788850;101.98;2024-07-06 12:49:10;2024-07-06
2832728497262260;356.37;2024-07-06 18:27:10;2024-07-06
2832728497262260;284.59;2024-07-06 17:11:10;2024-07-06
1223426170152980;106.74;2024-07-06 17:28:10;2024-07-06
9973495421020323;250.49;2024-07-06 11:21:10;2024-07-06
9973495421020323;389.5;2024-07-06 11:06:10;2024-07-06
4604821629137824;82.2;2024-07-07 01:10:10;2024-07-06
2995641701130564;360.34;2024-07-06 17:44:10;2024-07-06
2995641701130564;244.79;2024-07-06 18:07:10;2024-07-06
2995641701130564;25.59;2024-07-06 19:18:10;2024-07-06
2348408881418903;348.67;2024-07-06 11:51:10;2024-07-06
2348408881418903;486.29;2024-07-06 11:28:10;2024-07-06
2375677683470831;61.37;2024-07-06 08:57:10;2024-07-06
7446219133579374;345.06;2024-07-07 00:58:10;2024-07-06
7446219133579374;14.22;2024-07-07 01:20:10;2024-07-06
4242647993147721;394.71;2024-07-06 19:09:10;2024-07-06
4242647993147721;338.77;2024-07-06 18:04:10;2024-07-06
4242647993147721;496.14;2024-07-06 18:33:10;2024-07-06
5652526488247700;467.09;2024-07-06 04:10:10;2024-07-06
5652526488247700;456.95;2024-07-06 04:08:10;2024-07-06
8264185939879357;172.7;2024-07-06 17:54:10;2024-07-06
8264185939879357;126.14;2024-07-06 17:33:10;2024-07-06
1420782311916533;372.65;2024-07-06 02:15:10;2024-07-06
1420782311916533;483.64;2024-07-06 02:43:10;2024-07-06
3215782984261794;284.59;2024-07-06 18:34:10;2024-07-06
3215782984261794;227.02;2024-07-06 18:30:10;2024-07-06
3215782984261794;280.26;2024-07-06 18:32:10;2024-07-06
2166583871446349;50.43;2024-07-07 00:40:10;2024-07-06
7029573546810647;100.39;2024-07-06 09:17:10;2024-07-06
7029573546810647;242.63;2024-07-06 08:18:10;2024-07-06
7029573546810647;258.95;2024-07-06 08:14:10;2024-07-06
4075393891256585;191.29;2024-07-06 04:14:10;2024-07-06
4075393891256585;181.48;2024-07-06 03:47:10;2024-07-06
4075393891256585;323.11;2024-07-06 03:54:10;2024-07-06
1779956013053897;434.36;2024-07-06 14:08:10;2024-07-06
1779956013053897;344.32;2024-07-06 13:29:10;2024-07-06
0492752134592850;48.26;2024-07-06 16:31:10;2024-07-06
6523081552721871;52.48;2024-07-06 11:08:10;2024-07-06
1998542064653713;417.45;2024-07-06 05:46:10;2024-07-06
1998542064653713;159.39;2024-07-06 07:00:10;2024-07-06
7484993216899441;397.57;2024-07-06 08:55:10;2024-07-06
7484993216899441;113.5;2024-07-06 08:31:10;2024-07-06
7484993216899441;176.32;2024-07-06 08:08:10;2024-07-06
4398579995737461;161.88;2024-07-06 20:57:10;2024-07-06
4398579995737461;337.39;2024-07-06 19:45:10;2024-07-06
4398579995737461;126.99;2024-07-06 19:50:10;2024-07-06
3025373502841839;430.24;2024-07-06 22:22:10;2024-07-06
3025373502841839;144.21;2024-07-06 21:34:10;2024-07-06
0950476914121514;491.17;2024-07-06 16:08:10;2024-07-06
0950476914121514;196.29;2024-07-06 15:30:10;2024-07-06
0950476914121514;80.37;2024-07-06 15:43:10;2024-07-06
6336191683705585;105.38;2024-07-06 09:21:10;2024-07-06
6336191683705585;222.22;2024-07-06 09:28:10;2024-07-06
6336191683705585;56.13;2024-07-06 09:43:10;2024-07-06
7328880663129567;472.65;2024-07-06 22:28:10;2024-07-06
0031060589019203;305.13;2024-07-07 01:17:10;2024-07-06
0567161985155412;106.39;2024-07-06 05:25:10;2024-07-06
0567161985155412;307.31;2024-07-06 05:08:10;2024-07-06
6079900248214691;185.88;2024-07-06 23:23:10;2024-07-06
6079900248214691;361.86;2024-07-06 21:43:10;2024-07-06
6079900248214691;420.91;2024-07-06 23:09:10;2024-07-06
3088113036610431;237.49;2024-07-06 11:59:10;2024-07-06
3088113036610431;23.74;2024-07-06 11:38:10;2024-07-06
1319009274686367;184.59;2024-07-06 06:19:10;2024-07-06
1319009274686367;284.92;2024-07-06 08:03:10;2024-07-06
8881597342951657;107.1;2024-07-06 00:55:10;2024-07-06
5766836484074225;173.18;2024-07-06 04:54:10;2024-07-06
5766836484074225;288.15;2024-07-06 03:52:10;2024-07-06
5766836484074225;288.84;2024-07-06 04:28:10;2024-07-06
8791363832909956;495.36;2024-07-06 08:06:10;2024-07-06
8791363832909956;223.11;2024-07-06 07:02:10;2024-07-06
8791363832909956;24.79;2024-07-06 06:36:10;2024-07-06
5408120375949354;239.47;2024-07-06 04:33:10;2024-07-06
5408120375949354;54.49;2024-07-06 04:25:10;2024-07-06
5408120375949354;302.58;2024-07-06 05:38:10;2024-07-06
6136749937344135;416.3;2024-07-06 06:45:10;2024-07-06
6136749937344135;63.08;2024-07-06 06:22:10;2024-07-06
6136749937344135;203.43;2024-07-06 06:44:10;2024-07-06
7223593742886629;36.21;2024-07-06 20:41:10;2024-07-06
7223593742886629;294.66;2024-07-06 20:20:10;2024-07-06
2178703537069864;225.03;2024-07-06 19:09:10;2024-07-06
2178703537069864;405.64;2024-07-06 18:27:10;2024-07-06
4925323422129504;41.77;2024-07-06 14:33:10;2024-07-06
8864007485434266;377.92;2024-07-06 16:43:10;2024-07-06
8864007485434266;393.39;2024-07-06 16:21:10;2024-07-06
7837396340330388;401.08;2024-07-06 14:07:10;2024-07-06
7837396340330388;437.8;2024-07-06 15:49:10;2024-07-06
7837396340330388;129.06;2024-07-06 15:52:10;2024-07-06
3328083243082672;462.01;2024-07-06 10:17:10;2024-07-06
3328083243082672;454.25;2024-07-06 09:30:10;2024-07-06
7013328989443235;252.52;2024-07-06 16:59:10;2024-07-06
8092712927048749;148.9;2024-07-06 06:40:10;2024-07-06
8092712927048749;52.59;2024-07-06 08:09:10;2024-07-06
8092712927048749;215.74;2024-07-06 06:43:10;2024-07-06
3924497676298367;86.47;2024-07-07 00:34:10;2024-07-06
3924497676298367;302.71;2024-07-06 23:01:10;2024-07-06
3924497676298367;110.51;2024-07-07 00:02:10;2024-07-06
2083130962940219;138.3;2024-07-06 07:00:10;2024-07-06
2083130962940219;198.93;2024-07-06 07:06:10;2024-07-06
4363186592642977;243.4;2024-07-06 23:14:10;2024-07-06
4363186592642977;243.5;2024-07-06 23:07:10;2024-07-06
5051925339817538;375.1;2024-07-06 03:37:10;2024-07-06
5051925339817538;105.2;2024-07-06 03:00:10;2024-07-06
5051925339817538;324.35;2024-07-06 04:13:10;2024-07-06
9695542858056183;343.09;2024-07-06 04:26:10;2024-07-06
9695542858056183;105.58;2024-07-06 02:58:10;2024-07-06
0416972386999939;431.04;2024-07-07 00:13:10;2024-07-06
0416972386999939;125.43;2024-07-07 00:11:10;2024-07-06
0416972386999939;232.66;2024-07-07 00:18:10;2024-07-06
2155005371942191;113.51;2024-07-06 22:29:10;2024-07-06
2155005371942191;5.27;2024-07-06 23:07:10;2024-07-06
1559334402695938;145.48;2024-07-06 10:53:10;2024-07-06
1559334402695938;20.64;2024-07-06 10:43:10;2024-07-06
6325256540331098;396.34;2024-07-06 04:36:10;2024-07-06
6325256540331098;44.31;2024-07-06 05:25:10;2024-07-06
4669740557762433;119.64;2024-07-06 23:05:10;2024-07-06
4669740557762433;448.74;2024-07-06 22:40:10;2024-07-06
5537240406518020;438.04;2024-07-06 14:50:10;2024-07-06
5537240406518020;344.16;2024-07-06 14:10:10;2024-07-06
9484230317631573;324.77;2024-07-06 21:14:10;2024-07-06
9484230317631573;407.85;2024-07-06 21:42:10;2024-07-06
7793503587934687;242.05;2024-07-06 11:44:10;2024-07-06
7793503587934687;345.03;2024-07-06 10:09:10;2024-07-06
7793503587934687;86.6;2024-07-06 09:46:10;2024-07-06
2773352015152628;431.8;2024-07-06 03:18:10;2024-07-06
2773352015152628;381.0;2024-07-06 03:02:10;2024-07-06
2773352015152628;126.07;2024-07-06 02:51:10;2024-07-06
9539349877101540;192.15;2024-07-06 09:27:10;2024-07-06
4640312285150136;212.44;2024-07-06 12:58:10;2024-07-06
4187170977864860;280.12;2024-07-06 19:58:10;2024-07-06
1153390184817077;434.41;2024-07-06 14:36:10;2024-07-06
1153390184817077;227.78;2024-07-06 15:59:10;2024-07-06
7821703500774472;109.81;2024-07-06 03:01:10;2024-07-06
7821703500774472;152.07;2024-07-06 03:42:10;2024-07-06
4894265172246835;456.81;2024-07-06 10:30:10;2024-07-06
4928471071383177;125.94;2024-07-06 02:41:10;2024-07-06
7358247781990141;167.19;2024-07-06 09:00:10;2024-07-06
3118032424276115;450.16;2024-07-06 07:06:10;2024-07-06
4460052076456488;101.73;2024-07-06 09:31:10;2024-07-06
6374637452120286;120.47;2024-07-06 23:07:10;2024-07-06
6374637452120286;168.99;2024-07-06 23:06:10;2024-07-06
6374637452120286;243.69;2024-07-06 21:31:10;2024-07-06
3369059273271387;288.65;2024-07-06 05:58:10;2024-07-06
4278632608389823;240.24;2024-07-07 00:03:10;2024-07-06
4278632608389823;154.1;2024-07-06 22:51:10;2024-07-06
2544218808729089;193.21;2024-07-06 07:15:10;2024-07-06
7458148148393590;85.08;2024-07-06 22:54:10;2024-07-06
7458148148393590;54.59;2024-07-06 21:55:10;2024-07-06
7458148148393590;89.6;2024-07-06 23:10:10;2024-07-06
7410403663347578;28.04;2024-07-06 17:42:10;2024-07-06
7410403663347578;208.45;2024-07-06 17:41:10;2024-07-06
3814030773066188;40.4;2024-07-06 06:17:10;2024-07-06
1158108456144467;22.31;2024-07-06 23:42:10;2024-07-06
1158108456144467;339.34;2024-07-06 22:39:10;2024-07-06
3003504206867949;108.12;2024-07-06 07:11:10;2024-07-06
3003504206867949;259.95;2024-07-06 05:50:10;2024-07-06
3003504206867949;235.23;2024-07-06 06:26:10;2024-07-06
0521385696396388;210.35;2024-07-06 02:40:10;2024-07-06
0521385696396388;313.36;2024-07-06 02:14:10;2024-07-06
1574225681329481;65.76;2024-07-06 17:16:10;2024-07-06
2991410337639391;253.57;2024-07-06 21:49:10;2024-07-06
6212363500043035;138.1;2024-07-06 02:48:10;2024-07-06
1218789736444440;248.94;2024-07-06 16:17:10;2024-07-06
1218789736444440;346.24;2024-07-06 16:58:10;2024-07-06
6993847731198992;3.19;2024-07-06 12:40:10;2024-07-06
6993847731198992;264.14;2024-07-06 12:01:10;2024-07-06
6246723354576609;299.94;2024-07-06 06:08:10;2024-07-06
1869282456148328;300.3;2024-07-06 02:27:10;2024-07-06
0811674074511816;468.42;2024-07-06 20:52:10;2024-07-06
1689841658831032;474.0;2024-07-06 15:11:10;2024-07-06
1689841658831032;222.54;2024-07-06 16:31:10;2024-07-06
1689841658831032;106.4;2024-07-06 15:54:10;2024-07-06
7462201367611693;490.8;2024-07-06 12:10:10;2024-07-06
7462201367611693;469.45;2024-07-06 11:31:10;2024-07-06
7462201367611693;289.15;2024-07-06 12:43:10;2024-07-06
3490221390206113;265.21;2024-07-06 03:20:10;2024-07-06
1352313535032564;320.77;2024-07-06 02:05:10;2024-07-06
1352313535032564;465.45;2024-07-06 02:08:10;2024-07-06
4654721776841254;226.02;2024-07-06 16:37:10;2024-07-06
3762957817937315;434.65;2024-07-06 02:28:10;2024-07-06
3762957817937315;117.4;2024-07-06 02:23:10;2024-07-06
3762957817937315;95.64;2024-07-06 02:23:10;2024-07-06
8306398078283758;495.64;2024-07-06 16:09:10;2024-07-06
8306398078283758;359.18;2024-07-06 17:46:10;2024-07-06
4491719492890172;345.45;2024-07-06 12:38:10;2024-07-06
2006838031757151;71.87;2024-07-06 15:08:10;2024-07-06
1422318369222258;478.39;2024-07-06 05:40:10;2024-07-06
1422318369222258;114.0;2024-07-06 05:36:10;2024-07-06
1422318369222258;187.15;2024-07-06 05:56:10;2024-07-06
6874429073981235;77.4;2024-07-06 17:06:10;2024-07-06
8259265934362074;268.15;2024-07-06 23:32:10;2024-07-06
8259265934362074;342.89;2024-07-07 00:25:10;2024-07-06
8392582078038793;15.05;2024-07-06 13:26:10;2024-07-06
8221868135515950;43.16;2024-07-06 05:11:10;2024-07-06
8221868135515950;259.04;2024-07-06 06:21:10;2024-07-06
8221868135515950;232.81;2024-07-06 04:57:10;2024-07-06
2106693109658716;405.42;2024-07-06 20:23:10;2024-07-06
2106693109658716;105.47;2024-07-06 20:50:10;2024-07-06
2106693109658716;271.45;2024-07-06 20:01:10;2024-07-06
0486152372602542;478.27;2024-07-06 16:11:10;2024-07-06
0267181909158561;239.03;2024-07-06 09:10:10;2024-07-06
0267181909158561;215.35;2024-07-06 10:12:10;2024-07-06
5981031640835209;491.88;2024-07-06 21:43:10;2024-07-06
5981031640835209;221.2;2024-07-06 22:14:10;2024-07-06
5981031640835209;434.06;2024-07-06 22:26:10;2024-07-06
5358870768173741;42.07;2024-07-06 03:14:10;2024-07-06
1428019420678811;259.55;2024-07-06 14:42:10;2024-07-06
9414698620342913;151.08;2024-07-06 12:40:10;2024-07-06
9414698620342913;499.19;2024-07-06 11:57:10;2024-07-06
9414698620342913;104.13;2024-07-06 11:24:10;2024-07-06
4113914060813667;72.97;2024-07-06 22:49:10;2024-07-06
4113914060813667;109.36;2024-07-06 22:37:10;2024-07-06
4113914060813667;348.21;2024-07-06 22:57:10;2024-07-06
8828738016622848;282.48;2024-07-06 09:14:10;2024-07-06
8828738016622848;70.84;2024-07-06 08:15:10;2024-07-06
3768427404581815;23.68;2024-07-06 08:13:10;2024-07-06
3768427404581815;356.77;2024-07-06 07:55:10;2024-07-06
3272107401463478;253.87;2024-07-06 22:47:10;2024-07-06
3272107401463478;2.47;2024-07-06 21:54:10;2024-07-06
3272107401463478;354.1;2024-07-06 22:54:10;2024-07-06
6796778359509241;308.83;2024-07-06 14:00:10;2024-07-06
6796778359509241;13.67;2024-07-06 14:59:10;2024-07-06
0755934011282273;124.73;2024-07-06 21:48:10;2024-07-06
0755934011282273;414.48;2024-07-06 22:21:10;2024-07-06
4672263486337677;204.48;2024-07-06 15:20:10;2024-07-06
4672263486337677;158.27;2024-07-06 16:04:10;2024-07-06
4672263486337677;422.71;2024-07-06 16:52:10;2024-07-06
1483437264099740;319.09;2024-07-06 11:48:10;2024-07-06
1483437264099740;298.46;2024-07-06 10:46:10;2024-07-06
1783783063603549;370.71;2024-07-06 18:15:10;2024-07-06
3338429873090769;15.37;2024-07-06 20:13:10;2024-07-06
2692251552707070;442.4;2024-07-06 07:32:10;2024-07-06
3555492500338626;103.73;2024-07-06 14:49:10;2024-07-06
3517478507302592;162.06;2024-07-06 23:40:10;2024-07-06
3517478507302592;272.61;2024-07-06 23:58:10;2024-07-06
3517478507302592;0.27;2024-07-06 22:41:10;2024-07-06
7305620324819371;111.09;2024-07-06 07:58:10;2024-07-06
7305620324819371;464.53;2024-07-06 08:07:10;2024-07-06
8795737232129256;345.9;2024-07-06 16:11:10;2024-07-06
8795737232129256;282.1;2024-07-06 15:53:10;2024-07-06
5626962657011652;299.34;2024-07-06 10:01:10;2024-07-06
6428895291150964;418.0;2024-07-06 11:17:10;2024-07-06
6428895291150964;300.73;2024-07-06 11:31:10;2024-07-06
6428895291150964;312.76;2024-07-06 10:40:10;2024-07-06
1772237831920400;67.58;2024-07-06 03:35:10;2024-07-06
7334313608024805;10.88;2024-07-06 05:08:10;2024-07-06
7334313608024805;379.23;2024-07-06 05:46:10;2024-07-06
4942924938105113;255.86;2024-07-06 23:15:10;2024-07-06
4942924938105113;240.15;2024-07-06 23:31:10;2024-07-06
4942924938105113;490.28;2024-07-06 23:58:10;2024-07-06
6111285011279940;493.49;2024-07-06 23:33:10;2024-07-06
6111285011279940;357.9;2024-07-06 22:09:10;2024-07-06
1136393380617932;393.18;2024-07-06 21:31:10;2024-07-06
6303694639083189;402.62;2024-07-06 13:33:10;2024-07-06
